token_id	raw_token	decoded_token	clean_token	label	reason	unit_count
492	kou3	kou3	kou3	SV	pinyin dictionary hit	1
493	xiao3	xiao3	xiao3	SV	pinyin dictionary hit	1
494	zu3	zu3	zu3	SV	pinyin dictionary hit	1
495	ba1	ba1	ba1	SV	pinyin dictionary hit	1
496	jue2	jue2	jue2	SV	pinyin dictionary hit	1
497	lin2	lin2	lin2	SV	pinyin dictionary hit	1
498	liu2	liu2	liu2	SV	pinyin dictionary hit	1
499	ni	ni	ni	SV	pinyin dictionary hit	1
500	sheng3	sheng3	sheng3	SV	pinyin dictionary hit	1
501	ying1	ying1	ying1	SV	pinyin dictionary hit	1
502	lan2	lan2	lan2	SV	pinyin dictionary hit	1
503	bi3	bi3	bi3	SV	pinyin dictionary hit	1
504	luo2	luo2	luo2	SV	pinyin dictionary hit	1
505	tong1	tong1	tong1	SV	pinyin dictionary hit	1
506	200	200	200	EX	pure numeric inventory token	0
507	zhong4	zhong4	zhong4	SV	pinyin dictionary hit	1
508	zhe3	zhe3	zhe3	SV	pinyin dictionary hit	1
509	shu3	shu3	shu3	SV	pinyin dictionary hit	1
510	tian1	tian1	tian1	SV	pinyin dictionary hit	1
511	zhen4	zhen4	zhen4	SV	pinyin dictionary hit	1
512	zhong3	zhong3	zhong3	SV	pinyin dictionary hit	1
513	lie4	lie4	lie4	SV	pinyin dictionary hit	1
514	qi4	qi4	qi4	SV	pinyin dictionary hit	1
515	cheng1	cheng1	cheng1	SV	pinyin dictionary hit	1
516	shu1	shu1	shu1	SV	pinyin dictionary hit	1
517	yuan4	yuan4	yuan4	SV	pinyin dictionary hit	1
518	bao3	bao3	bao3	SV	pinyin dictionary hit	1
519	tai4	tai4	tai4	SV	pinyin dictionary hit	1
520	fu3	fu3	fu3	SV	pinyin dictionary hit	1
521	feng1	feng1	feng1	SV	pinyin dictionary hit	1
522	mi3	mi3	mi3	SV	pinyin dictionary hit	1
523	qing1	qing1	qing1	SV	pinyin dictionary hit	1
524	shen1	shen1	shen1	SV	pinyin dictionary hit	1
525	wang2	wang2	wang2	SV	pinyin dictionary hit	1
526	yun4	yun4	yun4	SV	pinyin dictionary hit	1
527	guan3	guan3	guan3	SV	pinyin dictionary hit	1
528	fei1	fei1	fei1	SV	pinyin dictionary hit	1
529	jiu4	jiu4	jiu4	SV	pinyin dictionary hit	1
530	gu3	gu3	gu3	SV	pinyin dictionary hit	1
531	liang3	liang3	liang3	SV	pinyin dictionary hit	1
532	ceng2	ceng2	ceng2	SV	pinyin dictionary hit	1
533	mei2	mei2	mei2	SV	pinyin dictionary hit	1
534	10	10	10	EX	pure numeric inventory token	0
535	fen4	fen4	fen4	SV	pinyin dictionary hit	1
536	hao4	hao4	hao4	SV	pinyin dictionary hit	1
537	yan3	yan3	yan3	SV	pinyin dictionary hit	1
538	wei3	wei3	wei3	SV	pinyin dictionary hit	1
539	zong3	zong3	zong3	SV	pinyin dictionary hit	1
540	xuan3	xuan3	xuan3	SV	pinyin dictionary hit	1
541	xiao4	xiao4	xiao4	SV	pinyin dictionary hit	1
542	da2	da2	da2	SV	pinyin dictionary hit	1
543	na4	na4	na4	SV	pinyin dictionary hit	1
544	liang4	liang4	liang4	SV	pinyin dictionary hit	1
545	bo1	bo1	bo1	SV	pinyin dictionary hit	1
546	zu2	zu2	zu2	SV	pinyin dictionary hit	1
547	jing4	jing4	jing4	SV	pinyin dictionary hit	1
548	bao4	bao4	bao4	SV	pinyin dictionary hit	1
549	ni2	ni2	ni2	SV	pinyin dictionary hit	1
550	wu2	wu2	wu2	SV	pinyin dictionary hit	1
551	tong3	tong3	tong3	SV	pinyin dictionary hit	1
552	hua2	hua2	hua2	SV	pinyin dictionary hit	1
553	jiao1	jiao1	jiao1	SV	pinyin dictionary hit	1
554	yue1	yue1	yue1	SV	pinyin dictionary hit	1
555	ying3	ying3	ying3	SV	pinyin dictionary hit	1
556	bian4	bian4	bian4	SV	pinyin dictionary hit	1
557	xing1	xing1	xing1	SV	pinyin dictionary hit	1
558	su4	su4	su4	SV	pinyin dictionary hit	1
559	shui3	shui3	shui3	SV	pinyin dictionary hit	1
560	yang2	yang2	yang2	SV	pinyin dictionary hit	1
561	men	men	men	SV	pinyin dictionary hit	1
562	bao1	bao1	bao1	SV	pinyin dictionary hit	1
563	ge1	ge1	ge1	SV	pinyin dictionary hit	1
564	bo2	bo2	bo2	SV	pinyin dictionary hit	1
565	can1	can1	can1	SV	pinyin dictionary hit	1
566	cong2	cong2	cong2	SV	pinyin dictionary hit	1
567	dian3	dian3	dian3	SV	pinyin dictionary hit	1
568	ru2	ru2	ru2	SV	pinyin dictionary hit	1
569	ban4	ban4	ban4	SV	pinyin dictionary hit	1
570	bi4	bi4	bi4	SV	pinyin dictionary hit	1
571	bian1	bian1	bian1	SV	pinyin dictionary hit	1
572	wang3	wang3	wang3	SV	pinyin dictionary hit	1
573	qu3	qu3	qu3	SV	pinyin dictionary hit	1
574	chan3	chan3	chan3	SV	pinyin dictionary hit	1
575	se4	se4	se4	SV	pinyin dictionary hit	1
576	zi1	zi1	zi1	SV	pinyin dictionary hit	1
577	qu	qu	qu	SV	pinyin dictionary hit	1
578	00	00	00	EX	pure numeric inventory token	0
579	chuan2	chuan2	chuan2	SV	pinyin dictionary hit	1
580	nv	nv	nv	SV	pinyin dictionary hit	1
581	sheng4	sheng4	sheng4	SV	pinyin dictionary hit	1
582	ran2	ran2	ran2	SV	pinyin dictionary hit	1
583	tu2	tu2	tu2	SV	pinyin dictionary hit	1
584	zhang1	zhang1	zhang1	SV	pinyin dictionary hit	1
585	xu4	xu4	xu4	SV	pinyin dictionary hit	1
586	pu3	pu3	pu3	SV	pinyin dictionary hit	1
587	gai3	gai3	gai3	SV	pinyin dictionary hit	1
588	gang3	gang3	gang3	SV	pinyin dictionary hit	1
589	nv3	nv3	nv3	SV	pinyin dictionary hit	1
590	ling4	ling4	ling4	SV	pinyin dictionary hit	1
591	luo4	luo4	luo4	SV	pinyin dictionary hit	1
592	you4	you4	you4	SV	pinyin dictionary hit	1
593	tou2	tou2	tou2	SV	pinyin dictionary hit	1
594	hu4	hu4	hu4	SV	pinyin dictionary hit	1
595	cha2	cha2	cha2	SV	pinyin dictionary hit	1
596	ce4	ce4	ce4	SV	pinyin dictionary hit	1
597	chi2	chi2	chi2	SV	pinyin dictionary hit	1
598	18	18	18	EX	pure numeric inventory token	0
599	lv4	lv4	lv4	SV	pinyin dictionary hit	1
600	qian1	qian1	qian1	SV	pinyin dictionary hit	1
601	li2	li2	li2	SV	pinyin dictionary hit	1
602	dou1	dou1	dou1	SV	pinyin dictionary hit	1
603	12	12	12	EX	pure numeric inventory token	0
604	zheng1	zheng1	zheng1	SV	pinyin dictionary hit	1
605	kuo4	kuo4	kuo4	SV	pinyin dictionary hit	1
606	sha1	sha1	sha1	SV	pinyin dictionary hit	1
607	lu	lu	lu	SV	pinyin dictionary hit	1
608	dang3	dang3	dang3	SV	pinyin dictionary hit	1
609	fan3	fan3	fan3	SV	pinyin dictionary hit	1
610	gou4	gou4	gou4	SV	pinyin dictionary hit	1
611	lei4	lei4	lei4	SV	pinyin dictionary hit	1
612	xi2	xi2	xi2	SV	pinyin dictionary hit	1
613	jing3	jing3	jing3	SV	pinyin dictionary hit	1
614	tuan2	tuan2	tuan2	SV	pinyin dictionary hit	1
615	wei1	wei1	wei1	SV	pinyin dictionary hit	1
616	xie1	xie1	xie1	SV	pinyin dictionary hit	1
617	ling3	ling3	ling3	SV	pinyin dictionary hit	1
618	long2	long2	long2	SV	pinyin dictionary hit	1
619	gui1	gui1	gui1	SV	pinyin dictionary hit	1
620	xian1	xian1	xian1	SV	pinyin dictionary hit	1
621	rong2	rong2	rong2	SV	pinyin dictionary hit	1
622	huang2	huang2	huang2	SV	pinyin dictionary hit	1
623	xiang3	xiang3	xiang3	SV	pinyin dictionary hit	1
624	ban1	ban1	ban1	SV	pinyin dictionary hit	1
625	jiu3	jiu3	jiu3	SV	pinyin dictionary hit	1
626	ying4	ying4	ying4	SV	pinyin dictionary hit	1
627	men2	men2	men2	SV	pinyin dictionary hit	1
628	shang1	shang1	shang1	SV	pinyin dictionary hit	1
629	shen2	shen2	shen2	SV	pinyin dictionary hit	1
630	202	202	202	EX	pure numeric inventory token	0
631	ban3	ban3	ban3	SV	pinyin dictionary hit	1
632	ka3	ka3	ka3	SV	pinyin dictionary hit	1
633	cu	cu	cu	SV	pinyin dictionary hit	1
634	mu3	mu3	mu3	SV	pinyin dictionary hit	1
635	jin3	jin3	jin3	SV	pinyin dictionary hit	1
636	fu1	fu1	fu1	SV	pinyin dictionary hit	1
637	ju3	ju3	ju3	SV	pinyin dictionary hit	1
638	mo2	mo2	mo2	SV	pinyin dictionary hit	1
639	guang3	guang3	guang3	SV	pinyin dictionary hit	1
640	ci2	ci2	ci2	SV	pinyin dictionary hit	1
641	shuo1	shuo1	shuo1	SV	pinyin dictionary hit	1
642	qing2	qing2	qing2	SV	pinyin dictionary hit	1
643	zhan3	zhan3	zhan3	SV	pinyin dictionary hit	1
644	hai2	hai2	hai2	SV	pinyin dictionary hit	1
645	zhuang1	zhuang1	zhuang1	SV	pinyin dictionary hit	1
646	mo4	mo4	mo4	SV	pinyin dictionary hit	1
647	cai2	cai2	cai2	SV	pinyin dictionary hit	1
648	ji3	ji3	ji3	SV	pinyin dictionary hit	1
649	du2	du2	du2	SV	pinyin dictionary hit	1
650	11	11	11	EX	pure numeric inventory token	0
651	pin3	pin3	pin3	SV	pinyin dictionary hit	1
652	ting2	ting2	ting2	SV	pinyin dictionary hit	1
653	chao2	chao2	chao2	SV	pinyin dictionary hit	1
654	ying2	ying2	ying2	SV	pinyin dictionary hit	1
655	wo	wo	wo	SV	pinyin dictionary hit	1
656	tiao2	tiao2	tiao2	SV	pinyin dictionary hit	1
657	po	po	po	SV	pinyin dictionary hit	1
658	jian3	jian3	jian3	SV	pinyin dictionary hit	1
659	tang2	tang2	tang2	SV	pinyin dictionary hit	1
660	hui2	hui2	hui2	SV	pinyin dictionary hit	1
661	duan4	duan4	duan4	SV	pinyin dictionary hit	1
662	chen2	chen2	chen2	SV	pinyin dictionary hit	1
663	gen1	gen1	gen1	SV	pinyin dictionary hit	1
664	mi4	mi4	mi4	SV	pinyin dictionary hit	1
665	wan4	wan4	wan4	SV	pinyin dictionary hit	1
666	pai2	pai2	pai2	SV	pinyin dictionary hit	1
667	wan1	wan1	wan1	SV	pinyin dictionary hit	1
668	zao4	zao4	zao4	SV	pinyin dictionary hit	1
669	hang2	hang2	hang2	SV	pinyin dictionary hit	1
670	wan2	wan2	wan2	SV	pinyin dictionary hit	1
671	biao1	biao1	biao1	SV	pinyin dictionary hit	1
672	lun2	lun2	lun2	SV	pinyin dictionary hit	1
673	199	199	199	EX	pure numeric inventory token	0
674	xie2	xie2	xie2	SV	pinyin dictionary hit	1
675	jiang3	jiang3	jiang3	SV	pinyin dictionary hit	1
676	han4	han4	han4	SV	pinyin dictionary hit	1
677	ju2	ju2	ju2	SV	pinyin dictionary hit	1
678	fan4	fan4	fan4	SV	pinyin dictionary hit	1
679	fang2	fang2	fang2	SV	pinyin dictionary hit	1
680	huo2	huo2	huo2	SV	pinyin dictionary hit	1
681	gu4	gu4	gu4	SV	pinyin dictionary hit	1
682	han2	han2	han2	SV	pinyin dictionary hit	1
683	kong1	kong1	kong1	SV	pinyin dictionary hit	1
684	tie3	tie3	tie3	SV	pinyin dictionary hit	1
685	meng2	meng2	meng2	SV	pinyin dictionary hit	1
686	bie2	bie2	bie2	SV	pinyin dictionary hit	1
687	wu1	wu1	wu1	SV	pinyin dictionary hit	1
688	jie3	jie3	jie3	SV	pinyin dictionary hit	1
689	zhuan1	zhuan1	zhuan1	SV	pinyin dictionary hit	1
690	yin3	yin3	yin3	SV	pinyin dictionary hit	1
691	xu1	xu1	xu1	SV	pinyin dictionary hit	1
692	zhen1	zhen1	zhen1	SV	pinyin dictionary hit	1
693	jia4	jia4	jia4	SV	pinyin dictionary hit	1
694	bing1	bing1	bing1	SV	pinyin dictionary hit	1
695	ming4	ming4	ming4	SV	pinyin dictionary hit	1
696	ling2	ling2	ling2	SV	pinyin dictionary hit	1
697	hong2	hong2	hong2	SV	pinyin dictionary hit	1
698	qin1	qin1	qin1	SV	pinyin dictionary hit	1
699	zi3	zi3	zi3	SV	pinyin dictionary hit	1
700	lun4	lun4	lun4	SV	pinyin dictionary hit	1
701	tu	tu	tu	SV	pinyin dictionary hit	1
702	or	or	or	IV	cannot parse into complete legal pinyin syllables	0
703	xin4	xin4	xin4	SV	pinyin dictionary hit	1
704	chu4	chu4	chu4	SV	pinyin dictionary hit	1
705	su1	su1	su1	SV	pinyin dictionary hit	1
706	xiu1	xiu1	xiu1	SV	pinyin dictionary hit	1
707	chu3	chu3	chu3	SV	pinyin dictionary hit	1
708	zong1	zong1	zong1	SV	pinyin dictionary hit	1
709	15	15	15	EX	pure numeric inventory token	0
710	hu2	hu2	hu2	SV	pinyin dictionary hit	1
711	que4	que4	que4	SV	pinyin dictionary hit	1
712	xiao1	xiao1	xiao1	SV	pinyin dictionary hit	1
713	zhao4	zhao4	zhao4	SV	pinyin dictionary hit	1
714	qiang2	qiang2	qiang2	SV	pinyin dictionary hit	1
715	qu4	qu4	qu4	SV	pinyin dictionary hit	1
716	cun1	cun1	cun1	SV	pinyin dictionary hit	1
717	chong2	chong2	chong2	SV	pinyin dictionary hit	1
718	pian4	pian4	pian4	SV	pinyin dictionary hit	1
719	jiu1	jiu1	jiu1	SV	pinyin dictionary hit	1
720	fang4	fang4	fang4	SV	pinyin dictionary hit	1
721	sui2	sui2	sui2	SV	pinyin dictionary hit	1
722	shou1	shou1	shou1	SV	pinyin dictionary hit	1
723	geng4	geng4	geng4	SV	pinyin dictionary hit	1
724	âĢ	�	�	EX	punctuation/symbol/empty token	0
725	guang1	guang1	guang1	SV	pinyin dictionary hit	1
726	ju1	ju1	ju1	SV	pinyin dictionary hit	1
727	jia3	jia3	jia3	SV	pinyin dictionary hit	1
728	chuang4	chuang4	chuang4	SV	pinyin dictionary hit	1
729	di2	di2	di2	SV	pinyin dictionary hit	1
730	zhuan3	zhuan3	zhuan3	SV	pinyin dictionary hit	1
731	16	16	16	EX	pure numeric inventory token	0
732	guo3	guo3	guo3	SV	pinyin dictionary hit	1
733	xun4	xun4	xun4	SV	pinyin dictionary hit	1
734	man4	man4	man4	SV	pinyin dictionary hit	1
735	pai4	pai4	pai4	SV	pinyin dictionary hit	1
736	fei4	fei4	fei4	SV	pinyin dictionary hit	1
737	pei4	pei4	pei4	SV	pinyin dictionary hit	1
738	198	198	198	EX	pure numeric inventory token	0
739	da3	da3	da3	SV	pinyin dictionary hit	1
740	tuo1	tuo1	tuo1	SV	pinyin dictionary hit	1
741	xuan1	xuan1	xuan1	SV	pinyin dictionary hit	1
742	chu2	chu2	chu2	SV	pinyin dictionary hit	1
743	bai2	bai2	bai2	SV	pinyin dictionary hit	1
744	la	la	la	SV	pinyin dictionary hit	1
745	on	on	on	IV	cannot parse into complete legal pinyin syllables	0
746	zhu1	zhu1	zhu1	SV	pinyin dictionary hit	1
747	du1	du1	du1	SV	pinyin dictionary hit	1
748	tu3	tu3	tu3	SV	pinyin dictionary hit	1
749	diao4	diao4	diao4	SV	pinyin dictionary hit	1
750	xia2	xia2	xia2	SV	pinyin dictionary hit	1
751	liu4	liu4	liu4	SV	pinyin dictionary hit	1
752	17	17	17	EX	pure numeric inventory token	0
753	sui4	sui4	sui4	SV	pinyin dictionary hit	1
754	hui1	hui1	hui1	SV	pinyin dictionary hit	1
755	ting1	ting1	ting1	SV	pinyin dictionary hit	1
756	qie3	qie3	qie3	SV	pinyin dictionary hit	1
757	ta3	ta3	ta3	SV	pinyin dictionary hit	1
758	qiao2	qiao2	qiao2	SV	pinyin dictionary hit	1
759	ha1	ha1	ha1	SV	pinyin dictionary hit	1
760	gan3	gan3	gan3	SV	pinyin dictionary hit	1
761	zeng1	zeng1	zeng1	SV	pinyin dictionary hit	1
762	xian3	xian3	xian3	SV	pinyin dictionary hit	1
763	mai4	mai4	mai4	SV	pinyin dictionary hit	1
764	huan2	huan2	huan2	SV	pinyin dictionary hit	1
765	xu3	xu3	xu3	SV	pinyin dictionary hit	1
766	wa3	wa3	wa3	SV	pinyin dictionary hit	1
767	tui1	tui1	tui1	SV	pinyin dictionary hit	1
768	wen4	wen4	wen4	SV	pinyin dictionary hit	1
769	chao1	chao1	chao1	SV	pinyin dictionary hit	1
770	tian2	tian2	tian2	SV	pinyin dictionary hit	1
771	bai3	bai3	bai3	SV	pinyin dictionary hit	1
772	cai3	cai3	cai3	SV	pinyin dictionary hit	1
773	liang2	liang2	liang2	SV	pinyin dictionary hit	1
774	ya2	ya2	ya2	SV	pinyin dictionary hit	1
775	sa4	sa4	sa4	SV	pinyin dictionary hit	1
776	ar	ar	ar	IV	cannot parse into complete legal pinyin syllables	0
777	bai4	bai4	bai4	SV	pinyin dictionary hit	1
778	cun2	cun2	cun2	SV	pinyin dictionary hit	1
779	jiao3	jiao3	jiao3	SV	pinyin dictionary hit	1
780	shao3	shao3	shao3	SV	pinyin dictionary hit	1
781	yan4	yan4	yan4	SV	pinyin dictionary hit	1
782	zhuang4	zhuang4	zhuang4	SV	pinyin dictionary hit	1
783	di3	di3	di3	SV	pinyin dictionary hit	1
784	huo3	huo3	huo3	SV	pinyin dictionary hit	1
785	lei2	lei2	lei2	SV	pinyin dictionary hit	1
786	14	14	14	EX	pure numeric inventory token	0
787	jiang4	jiang4	jiang4	SV	pinyin dictionary hit	1
788	chuan1	chuan1	chuan1	SV	pinyin dictionary hit	1
789	yin4	yin4	yin4	SV	pinyin dictionary hit	1
790	zao3	zao3	zao3	SV	pinyin dictionary hit	1
791	yong3	yong3	yong3	SV	pinyin dictionary hit	1
792	si3	si3	si3	SV	pinyin dictionary hit	1
793	deng1	deng1	deng1	SV	pinyin dictionary hit	1
794	30	30	30	EX	pure numeric inventory token	0
795	zhun3	zhun3	zhun3	SV	pinyin dictionary hit	1
796	le4	le4	le4	SV	pinyin dictionary hit	1
797	xun2	xun2	xun2	SV	pinyin dictionary hit	1
798	nuo4	nuo4	nuo4	SV	pinyin dictionary hit	1
799	huan4	huan4	huan4	SV	pinyin dictionary hit	1
800	song4	song4	song4	SV	pinyin dictionary hit	1
801	gao4	gao4	gao4	SV	pinyin dictionary hit	1
802	lu3	lu3	lu3	SV	pinyin dictionary hit	1
803	13	13	13	EX	pure numeric inventory token	0
804	194	194	194	EX	pure numeric inventory token	0
805	bang1	bang1	bang1	SV	pinyin dictionary hit	1
806	lv3	lv3	lv3	SV	pinyin dictionary hit	1
807	yang4	yang4	yang4	SV	pinyin dictionary hit	1
808	hen3	hen3	hen3	SV	pinyin dictionary hit	1
809	qun2	qun2	qun2	SV	pinyin dictionary hit	1
810	zheng3	zheng3	zheng3	SV	pinyin dictionary hit	1
811	guan4	guan4	guan4	SV	pinyin dictionary hit	1
812	po4	po4	po4	SV	pinyin dictionary hit	1
813	gang1	gang1	gang1	SV	pinyin dictionary hit	1
814	wo3	wo3	wo3	SV	pinyin dictionary hit	1
815	197	197	197	EX	pure numeric inventory token	0
816	hua1	hua1	hua1	SV	pinyin dictionary hit	1
817	lei1	lei1	lei1	SV	pinyin dictionary hit	1
818	hao3	hao3	hao3	SV	pinyin dictionary hit	1
819	tao2	tao2	tao2	SV	pinyin dictionary hit	1
820	kuang4	kuang4	kuang4	SV	pinyin dictionary hit	1
821	pi1	pi1	pi1	SV	pinyin dictionary hit	1
822	dun4	dun4	dun4	SV	pinyin dictionary hit	1
823	nong2	nong2	nong2	SV	pinyin dictionary hit	1
824	gei3	gei3	gei3	SV	pinyin dictionary hit	1
825	sai1	sai1	sai1	SV	pinyin dictionary hit	1
826	shuang1	shuang1	shuang1	SV	pinyin dictionary hit	1
827	lian4	lian4	lian4	SV	pinyin dictionary hit	1
828	kuai4	kuai4	kuai4	SV	pinyin dictionary hit	1
829	in	in	in	IV	cannot parse into complete legal pinyin syllables	0
830	di1	di1	di1	SV	pinyin dictionary hit	1
831	pan4	pan4	pan4	SV	pinyin dictionary hit	1
832	xie3	xie3	xie3	SV	pinyin dictionary hit	1
833	195	195	195	EX	pure numeric inventory token	0
834	kao3	kao3	kao3	SV	pinyin dictionary hit	1
835	gai4	gai4	gai4	SV	pinyin dictionary hit	1
836	he4	he4	he4	SV	pinyin dictionary hit	1
837	hei1	hei1	hei1	SV	pinyin dictionary hit	1
838	wang4	wang4	wang4	SV	pinyin dictionary hit	1
839	liao4	liao4	liao4	SV	pinyin dictionary hit	1
840	re4	re4	re4	SV	pinyin dictionary hit	1
841	ge	ge	ge	SV	pinyin dictionary hit	1
842	zuo3	zuo3	zuo3	SV	pinyin dictionary hit	1
843	kong4	kong4	kong4	SV	pinyin dictionary hit	1
844	196	196	196	EX	pure numeric inventory token	0
845	yang1	yang1	yang1	SV	pinyin dictionary hit	1
846	chang4	chang4	chang4	SV	pinyin dictionary hit	1
847	yin2	yin2	yin2	SV	pinyin dictionary hit	1
848	reng2	reng2	reng2	SV	pinyin dictionary hit	1
849	sen1	sen1	sen1	SV	pinyin dictionary hit	1
850	bei1	bei1	bei1	SV	pinyin dictionary hit	1
851	lu2	lu2	lu2	SV	pinyin dictionary hit	1
852	piao4	piao4	piao4	SV	pinyin dictionary hit	1
853	ya1	ya1	ya1	SV	pinyin dictionary hit	1
854	ku4	ku4	ku4	SV	pinyin dictionary hit	1
855	25	25	25	EX	pure numeric inventory token	0
856	bin1	bin1	bin1	SV	pinyin dictionary hit	1
857	âĢĶ	—	—	EX	punctuation/symbol/empty token	0
858	rang4	rang4	rang4	SV	pinyin dictionary hit	1
859	chong1	chong1	chong1	SV	pinyin dictionary hit	1
860	lou2	lou2	lou2	SV	pinyin dictionary hit	1
861	bu3	bu3	bu3	SV	pinyin dictionary hit	1
862	lao3	lao3	lao3	SV	pinyin dictionary hit	1
863	zhu2	zhu2	zhu2	SV	pinyin dictionary hit	1
864	jun4	jun4	jun4	SV	pinyin dictionary hit	1
865	yang3	yang3	yang3	SV	pinyin dictionary hit	1
866	rui4	rui4	rui4	SV	pinyin dictionary hit	1
867	yao1	yao1	yao1	SV	pinyin dictionary hit	1
868	xian2	xian2	xian2	SV	pinyin dictionary hit	1
869	xie4	xie4	xie4	SV	pinyin dictionary hit	1
870	nian4	nian4	nian4	SV	pinyin dictionary hit	1
871	for	for	for	IV	cannot parse into complete legal pinyin syllables	0
872	you1	you1	you1	SV	pinyin dictionary hit	1
873	tan2	tan2	tan2	SV	pinyin dictionary hit	1
874	kang1	kang1	kang1	SV	pinyin dictionary hit	1
875	pi2	pi2	pi2	SV	pinyin dictionary hit	1
876	heng2	heng2	heng2	SV	pinyin dictionary hit	1
877	yun2	yun2	yun2	SV	pinyin dictionary hit	1
878	kan4	kan4	kan4	SV	pinyin dictionary hit	1
879	ning2	ning2	ning2	SV	pinyin dictionary hit	1
880	liao2	liao2	liao2	SV	pinyin dictionary hit	1
881	shao4	shao4	shao4	SV	pinyin dictionary hit	1
882	bu2	bu2	bu2	SV	pinyin dictionary hit	1
883	qing3	qing3	qing3	SV	pinyin dictionary hit	1
884	chi3	chi3	chi3	SV	pinyin dictionary hit	1
885	24	24	24	EX	pure numeric inventory token	0
886	mu	mu	mu	SV	pinyin dictionary hit	1
887	dou4	dou4	dou4	SV	pinyin dictionary hit	1
888	mian3	mian3	mian3	SV	pinyin dictionary hit	1
889	yong1	yong1	yong1	SV	pinyin dictionary hit	1
890	tan3	tan3	tan3	SV	pinyin dictionary hit	1
891	wan3	wan3	wan3	SV	pinyin dictionary hit	1
892	hu1	hu1	hu1	SV	pinyin dictionary hit	1
893	ru	ru	ru	SV	pinyin dictionary hit	1
894	fan1	fan1	fan1	SV	pinyin dictionary hit	1
895	al	al	al	IV	cannot parse into complete legal pinyin syllables	0
896	tu1	tu1	tu1	SV	pinyin dictionary hit	1
897	gan1	gan1	gan1	SV	pinyin dictionary hit	1
898	suan4	suan4	suan4	SV	pinyin dictionary hit	1
899	ding1	ding1	ding1	SV	pinyin dictionary hit	1
900	yuan3	yuan3	yuan3	SV	pinyin dictionary hit	1
901	wen1	wen1	wen1	SV	pinyin dictionary hit	1
902	tui4	tui4	tui4	SV	pinyin dictionary hit	1
903	zhe	zhe	zhe	SV	pinyin dictionary hit	1
904	st	st	st	IV	cannot parse into complete legal pinyin syllables	0
905	21	21	21	EX	pure numeric inventory token	0
906	xiu4	xiu4	xiu4	SV	pinyin dictionary hit	1
907	ba3	ba3	ba3	SV	pinyin dictionary hit	1
908	man3	man3	man3	SV	pinyin dictionary hit	1
909	193	193	193	EX	pure numeric inventory token	0
910	23	23	23	EX	pure numeric inventory token	0
911	mula	mula	mula	IV	cannot parse into complete legal pinyin syllables	0
912	kang4	kang4	kang4	SV	pinyin dictionary hit	1
913	formula	formula	formula	IV	cannot parse into complete legal pinyin syllables	0
914	28	28	28	EX	pure numeric inventory token	0
915	th	th	th	IV	cannot parse into complete legal pinyin syllables	0
916	mao2	mao2	mao2	SV	pinyin dictionary hit	1
917	ruo4	ruo4	ruo4	SV	pinyin dictionary hit	1
918	pian1	pian1	pian1	SV	pinyin dictionary hit	1
919	mao4	mao4	mao4	SV	pinyin dictionary hit	1
920	lang3	lang3	lang3	SV	pinyin dictionary hit	1
921	qin2	qin2	qin2	SV	pinyin dictionary hit	1
922	ba2	ba2	ba2	SV	pinyin dictionary hit	1
923	na2	na2	na2	SV	pinyin dictionary hit	1
924	zan4	zan4	zan4	SV	pinyin dictionary hit	1
925	xi3	xi3	xi3	SV	pinyin dictionary hit	1
926	gui3	gui3	gui3	SV	pinyin dictionary hit	1
927	gui4	gui4	gui4	SV	pinyin dictionary hit	1
