tokenizer,sample_group,token_id,clean_token,auto_label,manual_label,reason,unit_count,comment
custom_pinyin_toned_64k,IV,1341,ig,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,2095,gram,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,34912,kg,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,26694,zhi4 18,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,27741,sear,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,1199,ow,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,9910,com,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,50163,yu2 1990,IV,IV,incomplete time phrase like yu 2013,0,
custom_pinyin_toned_64k,IV,59359,ell,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,55232,ross,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,46907,sia,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,48680,table,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,33821,ach,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,62427,get,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,1680,so,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,32905,3D,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,275,ui4,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,61347,24 feng1 shen2 shi4,IV,IV,mixed digit+pinyin token without a complete numeric pattern,3,
custom_pinyin_toned_64k,IV,58459,av,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,21790,con,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,56410,cff,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,1698,int,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,1723,by,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,30614,dge,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,39959,30 bo1 chu1,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,5504,hans,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,45944,ville,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,22661,work,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,10761,yu2 2016,IV,IV,incomplete time phrase like yu 2013,0,
custom_pinyin_toned_64k,IV,62098,dang1 di4 gong4 you3 ren2 kou3 16,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,6288,or,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,36055,val,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,55727,ks,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,50039,dition,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,59944,nge,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,40486,de di4 2,IV,IV,mixed digit+pinyin token without a complete numeric pattern,2,
custom_pinyin_toned_64k,IV,57247,ric,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,43701,onder,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,2116,soft,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,53328,dis,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,28865,ris,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,6195,in,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,32628,ú,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,48544,bet,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,36471,chao1 guo4 200,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,28549,codice,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,40406,yu2 1992,IV,IV,incomplete time phrase like yu 2013,0,
custom_pinyin_toned_64k,IV,7404,ch,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,35833,shu4   formula,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,5762,zh,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,1555,va,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,55124,stu,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,31786,136 wu2 ren2 ji1 he2,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,23689,ut,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,990,ro,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,6273,es,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,895,al,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,44031,be,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,49375,15 zhi4 64,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,23255,chard,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,13014,yu2 2010,IV,IV,incomplete time phrase like yu 2013,0,
custom_pinyin_toned_64k,IV,50448,guo4 qu4 24 xiao3 shi2 nei4,IV,IV,mixed digit+pinyin token without a complete numeric pattern,5,
custom_pinyin_toned_64k,IV,33034,zer,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,43021,als,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,2121,ja,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,42201,lectro,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,1710,com,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,40565,gai1 cun1 shi3 jian4 yu2 18,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,18429,lver,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,46353,28 sou1 chuan2 zhi1 he2,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,38577,ket,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,13070,section   begin,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,48699,tic,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,41858,var,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,43282,dor,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,45637,sia,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,47695,20 duo1,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,2180,ux,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,25844,20 ming2,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,4446,al,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,1389,ind,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,57841,light,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,14631,ground,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,59163,kin,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,63647,10 mei2,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,37284,ngu,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,49090,ves,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,50362,7 dian3,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,43570,dang1 zhong1 lu4 di4 mian4 ji1 wei4 2,IV,IV,mixed digit+pinyin token without a complete numeric pattern,7,
custom_pinyin_toned_64k,IV,25494,etro,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,51087,uts,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,8291,as,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,SV,60431,gao chui,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,14568,huo you,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,12918,bo luo di,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toneless_64k,SV,11633,tong ren,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,46828,35 ping fang gong li,SV,SV,pinyin dictionary hit with digits,4,
custom_pinyin_toneless_64k,SV,8996,guan li,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,3910,qie,SV,SV,pinyin dictionary hit,1,
custom_pinyin_toneless_64k,SV,54080,yin gu,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,27064,bu lang,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,20254,teng,SV,SV,pinyin dictionary hit,1,
custom_pinyin_toneless_64k,SV,27443,wen ti,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,7389,nian qing,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,50028,you hui,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,62143,di mu,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,31800,dan ni si,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toneless_64k,SV,22645,pan sheng,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,56487,dian ding,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,35708,zhou xuan,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,21115,fu yuan,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,51869,juan ru,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,23597,gong an,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,39359,chen shi,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,32978,ren ji,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,33094,tian ma,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,49326,3 xi,SV,SV,pinyin dictionary hit with digits,1,
custom_pinyin_toneless_64k,SV,41230,fo ta,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,25869,jing dian,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,34511,zhan fang,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,46588,ru kou,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,60308,bei mei zhou,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toneless_64k,SV,9638,ze bei,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,7362,chang ji,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,61131,14 li,SV,SV,pinyin dictionary hit with digits,1,
custom_pinyin_toneless_64k,SV,7974,ma li ya,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toneless_64k,SV,15644,cao zong,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,6411,ce,SV,SV,pinyin dictionary hit,1,
custom_pinyin_toneless_64k,SV,28336,zhuang kuang xia,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toneless_64k,SV,56784,zu fu,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,17165,kang fu,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,7321,ti dai,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,25410,hei he,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,23550,shun zhi,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,58581,sheng huan zhe,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toneless_64k,SV,30493,chang nei,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,16250,zhou cheng,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,9292,zhong hua,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,6795,ti xing,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,11056,me,SV,SV,pinyin dictionary hit,1,
custom_pinyin_toneless_64k,SV,47116,ming yue,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,23283,ding,SV,SV,pinyin dictionary hit,1,
custom_pinyin_toneless_64k,SV,61724,shou zhong,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,33089,yao zhe,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,33558,gu jin,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,19098,xu zhou,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,58555,xing tai,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,24498,fu teng bao,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toneless_64k,SV,2952,mei guo,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,26042,2 wei,SV,SV,pinyin dictionary hit with digits,1,
custom_pinyin_toneless_64k,SV,45568,liu jiao,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,28279,gu lou,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,44744,wei si kang xin,SV,SV,pinyin dictionary hit,4,
custom_pinyin_toneless_64k,SV,37081,san zu,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,4745,xing ren,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,7777,ci qu,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,55518,bao gui,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,54132,an kang,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,48617,jiang lai,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,38631,a ba si,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toneless_64k,SV,7152,zhu dao,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,63848,zi fu chuan,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toneless_64k,SV,57631,shao zi,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,37045,si chu,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,6987,shuang da,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,50684,da chang,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,24382,jing hou,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,46715,chang qi yi lai,SV,SV,pinyin dictionary hit,4,
custom_pinyin_toneless_64k,SV,3944,ping jia,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,15238,nei,SV,SV,pinyin dictionary hit,1,
custom_pinyin_toneless_64k,SV,8861,nan min,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,35984,mei guo dui,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toneless_64k,SV,18567,xi yu,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,21221,huo yun,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,31282,guo ji hua,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toneless_64k,SV,63288,dian cang,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,25443,ding jian,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,6995,yin yue,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,14498,xing zheng zhang guan,SV,SV,pinyin dictionary hit,4,
custom_pinyin_toneless_64k,SV,35690,dian liang,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,27452,liu di,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,11385,deng dai,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,38564,guan ju,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,27043,suan chu,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,58712,yang sheng qi,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toneless_64k,SV,2802,cheng yuan,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,55470,ke ben,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,5862,zeng,SV,SV,pinyin dictionary hit,1,
custom_pinyin_toneless_64k,SV,47854,keng dao,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,5585,bao shi,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,SV,14502,fan dui pai,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toneless_64k,SV,14215,quan cheng,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toneless_64k,WV,17740,tun qi ruan tiao,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,39140,san nian ji,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,12825,fan xue xiao,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,31847,geng xiao,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,57912,tu zhong yu,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,50141,xu jin xing,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,55864,gu wen gong si,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,26577,zuo shi lang,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,58173,da xue ji,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,28772,lian sai bei,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,32050,ce liang de,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,53892,dian da xue shi,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,59884,quan guo tuo pin gong jian,WV,WV,complete syllable sequence with plausible known-unit decomposition,6,
custom_pinyin_toneless_64k,WV,32145,1927 nian,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toneless_64k,WV,31333,tuo pin gong jian,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,41947,jing shi jian,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,50085,le ta,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,38676,zi zhi gong he guo,WV,WV,complete syllable sequence with plausible known-unit decomposition,5,
custom_pinyin_toneless_64k,WV,62974,1898 nian,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toneless_64k,WV,45172,zheng shi cheng ren,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,55809,you xi zhong de,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,43555,xiao shi zhi,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,48410,yi shu yu,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,37527,bei yi ge,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,46652,shuo fa ren wei,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,15720,zhong guo gong,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,51613,fei chang jie jin,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,62010,fei zhong,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,40006,xian zhi xian yi zhi,WV,WV,complete syllable sequence with plausible known-unit decomposition,5,
custom_pinyin_toneless_64k,WV,54879,chi ban,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,39325,ta de zuo pin,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,60909,ge li guan kong,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,32804,kun de,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,35094,20 shi,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toneless_64k,WV,9409,jiao gao,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,61818,wei yu fa guo da dong bu da qu ma en sheng,WV,WV,complete syllable sequence with plausible known-unit decomposition,12,
custom_pinyin_toneless_64k,WV,44347,xiang dui ying de,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,46312,shang yi ji,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,53433,shen bian de,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,11044,ding le,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,46645,zhong bu he,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,50813,fa biao yu,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,47365,li yi jing,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,60027,3 yue ren,WV,WV,numeric expression followed by a complete measure/time unit,2,
custom_pinyin_toneless_64k,WV,43844,can yu zhi,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,29593,ben tu de,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,36212,jun cheng,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,55088,jie ji you xi,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,44634,feng bi de,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,61636,zhu shi fen bu xue xi,WV,WV,complete syllable sequence with plausible known-unit decomposition,6,
custom_pinyin_toneless_64k,WV,27365,wen jie,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,60121,zhou de shi ji zhen,WV,WV,complete syllable sequence with plausible known-unit decomposition,5,
custom_pinyin_toneless_64k,WV,48217,an da lve,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,51531,tuo na,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,47021,duan zhang,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,44972,you tai wan,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,30201,zui di,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,36821,zhong guo ren min,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,35925,di shuo,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,39646,de yi ge fen zhi,WV,WV,complete syllable sequence with plausible known-unit decomposition,5,
custom_pinyin_toneless_64k,WV,49158,guan jun tou xian,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,48752,ling yi zhong,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,20695,guan bu men,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,62266,fen xiang si,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,63564,ta men mei you,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,63843,xin bei shi zheng fu,WV,WV,complete syllable sequence with plausible known-unit decomposition,5,
custom_pinyin_toneless_64k,WV,39587,de yi zuo,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,13982,xi ri ben,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,37585,bei hou de,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,11093,a er ba,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,53895,dai yi zhi,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,23443,1 ri ping jun shang xia,WV,WV,numeric expression followed by a complete measure/time unit,5,
custom_pinyin_toneless_64k,WV,31406,zhu si,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,21356,zha bo luo,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,23601,ming cheng shi,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,9790,sai na,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
