N,pair_index_within_N,c_token,source_token_count_for_pair,a_tokens_json
2,1448,xian4shi2de,2,"[""现实的"", ""现时的""]"
2,1449,xian4shu3,2,"[""县属"", ""现属""]"
2,1450,xian4xing2,2,"[""现行"", ""线形""]"
2,1451,xian4yu2,2,"[""限于"", ""陷于""]"
2,1452,xian4yu3,2,"[""县与"", ""线与""]"
2,1453,xian4zai4,2,"[""现在"", ""线在""]"
2,1454,xiang1chang2,2,"[""乡长"", ""香肠""]"
2,1455,xiang1jian4,2,"[""相见"", ""相间""]"
2,1456,xiang1jiao1,2,"[""相交"", ""香蕉""]"
2,1457,xiang1shi4,2,"[""乡事"", ""乡试""]"
2,1458,xiang2fu2,2,"[""祥符"", ""降伏""]"
2,1459,xiang3shou4,2,"[""享受"", ""享寿""]"
2,1460,xiang3xiang4,2,"[""想像"", ""想象""]"
2,1461,xiang4qi2,2,"[""向其"", ""象棋""]"
2,1462,xiang4ta1,2,"[""向他"", ""向她""]"
2,1463,xiao1yao2,2,"[""萧遥"", ""逍遥""]"
2,1464,xiao3ming2,2,"[""小名"", ""小明""]"
2,1465,xiao3shi2hou4,2,"[""小时候"", ""小时后""]"
2,1466,xiao3xiang4,2,"[""小巷"", ""小项""]"
2,1467,xie2tong2,2,"[""偕同"", ""协同""]"
2,1468,xie3dao4,2,"[""写到"", ""写道""]"
2,1469,xie4lou4,2,"[""泄漏"", ""泄露""]"
2,1470,xin1de,2,"[""心的"", ""新的""]"
2,1471,xin1ji1,2,"[""心肌"", ""辛基""]"
2,1472,xin1li3,2,"[""心理"", ""心里""]"
2,1473,xin1qu1,2,"[""新区"", ""新曲""]"
2,1474,xin1she4,2,"[""新社"", ""新设""]"
2,1475,xin1shi4,2,"[""新世"", ""新式""]"
2,1476,xin1xian4,2,"[""新县"", ""新线""]"
2,1477,xin1xing1,2,"[""新兴"", ""新星""]"
2,1478,xin1yi4,2,"[""心意"", ""新义""]"
2,1479,xin1zhi4,2,"[""心智"", ""新制""]"
2,1480,xin4,2,"[""信"", ""衅""]"
2,1481,xing1jian4,2,"[""兴建"", ""星舰""]"
2,1482,xing1xing1,2,"[""星星"", ""猩猩""]"
2,1483,xing2che1,2,"[""型车"", ""行车""]"
2,1484,xing2cheng2,2,"[""形成"", ""行程""]"
2,1485,xing2shi3,2,"[""行使"", ""行驶""]"
2,1486,xing2tai4,2,"[""型态"", ""形态""]"
2,1487,xing2zhi4,2,"[""形制"", ""行至""]"
2,1488,xiong2,2,"[""熊"", ""雄""]"
2,1489,xiu1lian4,2,"[""修炼"", ""修练""]"
2,1490,xiu1qi4,2,"[""休憩"", ""修葺""]"
2,1491,xiu1shi4,2,"[""修士"", ""修饰""]"
2,1492,xiu1si1,2,"[""休斯"", ""修斯""]"
2,1493,xiu1yang3,2,"[""休养"", ""修养""]"
2,1494,xiu1zheng3,2,"[""休整"", ""修整""]"
2,1495,xu1yao4,2,"[""需要"", ""须要""]"
2,1496,xu1zai4,2,"[""需在"", ""须在""]"
2,1497,xu3,2,"[""栩"", ""许""]"
2,1498,xu4mu4,2,"[""序幕"", ""畜牧""]"
2,1499,xu4shu4,2,"[""叙述"", ""序数""]"
2,1500,xuan1shi4,2,"[""宣示"", ""宣誓""]"
2,1501,xue2,2,"[""学"", ""穴""]"
2,1502,xue2cheng2,2,"[""学成"", ""学程""]"
2,1503,xue2yuan2,2,"[""学员"", ""学园""]"
2,1504,xue3,2,"[""雪"", ""鳕""]"
2,1505,xun2hui2,2,"[""寻回"", ""巡回""]"
2,1506,ya,2,"[""ya"", ""呀""]"
2,1507,ya1li4,2,"[""压力"", ""鸭脷""]"
2,1508,ya3,2,"[""哑"", ""雅""]"
2,1509,ya4li4,2,"[""亚利"", ""亚历""]"
2,1510,ya4na4,2,"[""亚纳"", ""亚那""]"
2,1511,ya4shi4,2,"[""亚士"", ""亚视""]"
2,1512,ya4tai4,2,"[""亚太"", ""亚泰""]"
2,1513,yan2cheng2,2,"[""严惩"", ""盐埕""]"
2,1514,yan2ge2,2,"[""严格"", ""沿革""]"
2,1515,yan2jiang1,2,"[""岩浆"", ""沿江""]"
2,1516,yan2xi2,2,"[""沿袭"", ""研习""]"
2,1517,yan2zheng4,2,"[""严正"", ""炎症""]"
2,1518,yan2zhi4,2,"[""延至"", ""研制""]"
2,1519,yan3shi4,2,"[""掩饰"", ""演示""]"
2,1520,yang2guang1,2,"[""杨光"", ""阳光""]"
2,1521,yang2shi4,2,"[""杨氏"", ""阳市""]"
2,1522,yang2zhou1,2,"[""扬州"", ""洋洲""]"
2,1523,yao4dao4,2,"[""要到"", ""要道""]"
2,1524,yao4yong4,2,"[""药用"", ""要用""]"
2,1525,ye1,2,"[""掖"", ""椰""]"
2,1526,ye2,2,"[""爷"", ""耶""]"
2,1527,ye3jiao4,2,"[""也叫"", ""也较""]"
2,1528,ye3shi4,2,"[""也是"", ""野市""]"
2,1529,ye3wei4,2,"[""也为"", ""也未""]"
2,1530,ye3yi3,2,"[""也以"", ""也已""]"
2,1531,yi1ben3,2,"[""一本"", ""伊本""]"
2,1532,yi1bu4,2,"[""一步"", ""一部""]"
2,1533,yi1bu4fen4,2,"[""一部份"", ""一部分""]"
2,1534,yi1ci4,2,"[""一次"", ""依次""]"
2,1535,yi1dao4,2,"[""一到"", ""一道""]"
2,1536,yi1dui4,2,"[""一对"", ""一队""]"
2,1537,yi1fu1,2,"[""一夫"", ""伊夫""]"
2,1538,yi1fu4,2,"[""一副"", ""依附""]"
2,1539,yi1ge2,2,"[""一格"", ""伊格""]"
2,1540,yi1ji2,2,"[""一级"", ""一集""]"
2,1541,yi1jian4,2,"[""一件"", ""一见""]"
2,1542,yi1ke1,2,"[""一颗"", ""医科""]"
2,1543,yi1ke4,2,"[""一刻"", ""伊克""]"
2,1544,yi1lai2,2,"[""一来"", ""伊莱""]"
2,1545,yi1li4sha1bai2,2,"[""伊丽莎白"", ""伊莉莎白""]"
2,1546,yi1qi1,2,"[""一妻"", ""一期""]"
2,1547,yi1qu1,2,"[""一区"", ""一曲""]"
2,1548,yi1shi1,2,"[""一师"", ""医师""]"
2,1549,yi1shou3,2,"[""一手"", ""一首""]"
2,1550,yi1si1,2,"[""伊斯"", ""依斯""]"
2,1551,yi1wan4,2,"[""一万"", ""伊万""]"
2,1552,yi1wei4,2,"[""一为"", ""一位""]"
2,1553,yi1wu4,2,"[""医务"", ""衣物""]"
2,1554,yi1xin1,2,"[""一心"", ""一新""]"
2,1555,yi1yuan2,2,"[""一元"", ""一员""]"
2,1556,yi1zhan4,2,"[""一战"", ""一站""]"
2,1557,yi1zhi1,2,"[""一只"", ""一支""]"
2,1558,yi1zhi4,2,"[""一至"", ""医治""]"
2,1559,yi1zuo4,2,"[""一作"", ""一座""]"
2,1560,yi2qi4,2,"[""仪器"", ""遗弃""]"
2,1561,yi2shi1,2,"[""移师"", ""遗失""]"
2,1562,yi2zhi4,2,"[""一致"", ""移至""]"
2,1563,yi3bei4,2,"[""以备"", ""已被""]"
2,1564,yi3bu4,2,"[""以不"", ""已不""]"
2,1565,yi3da2dao4,2,"[""以达到"", ""已达到""]"
2,1566,yi3gong1,2,"[""以供"", ""以功""]"
2,1567,yi3huo4de2,2,"[""以获得"", ""已获得""]"
2,1568,yi3ji2,2,"[""乙级"", ""以及""]"
2,1569,yi3jiang1,2,"[""以将"", ""已将""]"
2,1570,yi3jing1,2,"[""乙腈"", ""已经""]"
2,1571,yi3shi4,2,"[""以示"", ""已是""]"
2,1572,yi3wei4,2,"[""乙未"", ""已为""]"
2,1573,yi3wu2,2,"[""以无"", ""已无""]"
2,1574,yi3zai4,2,"[""以在"", ""已在""]"
2,1575,yi3zhi4,2,"[""以至"", ""以致""]"
2,1576,yi4cheng2,2,"[""议程"", ""译成""]"
2,1577,yi4da4li4,2,"[""义大利"", ""意大利""]"
2,1578,yi4da4li4yu3,2,"[""义大利语"", ""意大利语""]"
2,1579,yi4he2,2,"[""义和"", ""议和""]"
2,1580,yi4hui4,2,"[""亦会"", ""议会""]"
2,1581,yi4ji2,2,"[""亦即"", ""意即""]"
2,1582,yi4ming2wei4,2,"[""易名为"", ""艺名为""]"
2,1583,yi4nian2,2,"[""亿年"", ""翌年""]"
2,1584,yi4ri4yuan2,2,"[""亿日元"", ""亿日圆""]"
2,1585,yi4xian4,2,"[""义县"", ""邑县""]"
2,1586,yi4xiang4,2,"[""意向"", ""意象""]"
2,1587,yi4yi3,2,"[""亦以"", ""亦已""]"
2,1588,yi4yi4,2,"[""异议"", ""意义""]"
2,1589,yi4yu4,2,"[""意欲"", ""抑郁""]"
2,1590,yi4yuan4,2,"[""意愿"", ""议院""]"
2,1591,yi4zai4,2,"[""亦在"", ""意在""]"
2,1592,yi4zuo4,2,"[""亦作"", ""译作""]"
2,1593,yin1ci3ta1,2,"[""因此他"", ""因此它""]"
2,1594,yin1wei4,2,"[""因为"", ""音位""]"
2,1595,yin1wei4ta1men,2,"[""因为他们"", ""因为它们""]"
2,1596,yin1yuan2,2,"[""因缘"", ""音源""]"
2,1597,yin3shui3,2,"[""引水"", ""饮水""]"
2,1598,yin3yong4,2,"[""引用"", ""饮用""]"
2,1599,yin4,2,"[""印"", ""胤""]"
2,1600,yin4di4,2,"[""印地"", ""印第""]"
2,1601,yin4di4an1,2,"[""印地安"", ""印第安""]"
2,1602,yin4di4an1na4zhou1,2,"[""印地安纳州"", ""印第安纳州""]"
2,1603,yin4di4an1ren2,2,"[""印地安人"", ""印第安人""]"
2,1604,ying1chi3,2,"[""英呎"", ""英尺""]"
2,1605,ying1cun4,2,"[""英吋"", ""英寸""]"
2,1606,ying1shi4,2,"[""应是"", ""英式""]"
2,1607,ying2guang1,2,"[""荧光"", ""萤光""]"
2,1608,ying2li4,2,"[""盈利"", ""营利""]"
2,1609,ying2qu3,2,"[""赢取"", ""迎娶""]"
2,1610,ying4,2,"[""映"", ""硬""]"
2,1611,ying4hua4,2,"[""映画"", ""硬化""]"
2,1612,ying4ji2,2,"[""应急"", ""硬棘""]"
2,1613,you2da4,2,"[""犹大"", ""由大""]"
2,1614,you2ji4,2,"[""游记"", ""邮寄""]"
2,1615,you2jin1,2,"[""尤金"", ""由金""]"
2,1616,you2ka3,2,"[""尤卡"", ""由卡""]"
2,1617,you2li3,2,"[""尤里"", ""由李""]"
2,1618,you2li4,2,"[""尤利"", ""游历""]"
2,1619,you2qi2,2,"[""尤其"", ""由其""]"
2,1620,you2ta1,2,"[""犹他"", ""由他""]"
2,1621,you2xi1,2,"[""游锡"", ""由西""]"
2,1622,you2yu2,2,"[""由于"", ""鱿鱼""]"
2,1623,you2zheng4,2,"[""由郑"", ""邮政""]"
2,1624,you3li4,2,"[""有利"", ""有力""]"
2,1625,you3li4de,2,"[""有利的"", ""有力的""]"
2,1626,you3ren2,2,"[""友人"", ""有人""]"
2,1627,you3shi2,2,"[""有十"", ""有时""]"
2,1628,you3wei2,2,"[""有为"", ""有违""]"
2,1629,you3xian4,2,"[""有线"", ""有限""]"
2,1630,you3zhu4,2,"[""有助"", ""有著""]"
2,1631,you4ming2,2,"[""又名"", ""幼名""]"
2,1632,you4pai4,2,"[""又派"", ""右派""]"
2,1633,you4wei4,2,"[""又为"", ""右卫""]"
2,1634,you4yi4,2,"[""又译"", ""右翼""]"
2,1635,you4yu2,2,"[""又于"", ""幼鱼""]"
2,1636,yu1,2,"[""淤"", ""迂""]"
2,1637,yu2shi4,2,"[""于世"", ""于是""]"
2,1638,yu3hai3,2,"[""与海"", ""雨海""]"
2,1639,yu3ma3,2,"[""与马"", ""语码""]"
2,1640,yu3qi2ta1,2,"[""与其他"", ""与其它""]"
2,1641,yu3shi4,2,"[""与世"", ""语是""]"
2,1642,yu3shui3,2,"[""与水"", ""雨水""]"
2,1643,yu3ta1,2,"[""与他"", ""与她""]"
2,1644,yu3ta1de,2,"[""与他的"", ""与她的""]"
2,1645,yu3wen2,2,"[""宇文"", ""语文""]"
2,1646,yu3yi1,2,"[""与一"", ""与伊""]"
2,1647,yu3yuan2,2,"[""与原"", ""语源""]"
2,1648,yu3zheng4,2,"[""与正"", ""与郑""]"
2,1649,yu3zhi1,2,"[""与之"", ""语支""]"
2,1650,yu3zhong1,2,"[""与中"", ""语中""]"
2,1651,yu4ding4,2,"[""预定"", ""预订""]"
2,1652,yu4jian4,2,"[""遇见"", ""预见""]"
2,1653,yu4jing3,2,"[""玉井"", ""预警""]"
2,1654,yu4shi4,2,"[""浴室"", ""预示""]"
2,1655,yu4yan2,2,"[""寓言"", ""预言""]"
2,1656,yu4zhi4,2,"[""域治"", ""预制""]"
2,1657,yuan2di4,2,"[""元帝"", ""原地""]"
2,1658,yuan2ding4,2,"[""原定"", ""原订""]"
2,1659,yuan2jun1,2,"[""元军"", ""援军""]"
2,1660,yuan2lin2,2,"[""员林"", ""园林""]"
2,1661,yuan2sheng1,2,"[""原声"", ""原生""]"
2,1662,yuan2shi3,2,"[""元史"", ""原始""]"
2,1663,yuan2xian4,2,"[""原县"", ""源县""]"
2,1664,yuan2xing2,2,"[""原型"", ""圆形""]"
2,1665,yuan2yin1,2,"[""元音"", ""原因""]"
2,1666,yue1,2,"[""曰"", ""约""]"
2,1667,yue4dong1,2,"[""粤东"", ""越冬""]"
2,1668,yun2shan1,2,"[""云山"", ""云杉""]"
2,1669,yun3,2,"[""允"", ""陨""]"
2,1670,za2,2,"[""杂"", ""砸""]"
2,1671,za2zhi4,2,"[""杂志"", ""杂质""]"
2,1672,zai3,2,"[""仔"", ""宰""]"
2,1673,zai4ba1,2,"[""在八"", ""在巴""]"
2,1674,zai4bei4,2,"[""再被"", ""在被""]"
2,1675,zai4cong2,2,"[""再从"", ""在从""]"
2,1676,zai4di4,2,"[""在地"", ""在第""]"
2,1677,zai4jia1,2,"[""再加"", ""在家""]"
2,1678,zai4jiao4yu4,2,"[""再教育"", ""在教育""]"
2,1679,zai4jin1,2,"[""在今"", ""在金""]"
2,1680,zai4jin4xing2,2,"[""再进行"", ""在进行""]"
2,1681,zai4jing1,2,"[""再经"", ""在京""]"
2,1682,zai4mei2you3,2,"[""再没有"", ""在没有""]"
2,1683,zai4mei3,2,"[""在每"", ""在美""]"
2,1684,zai4ren4,2,"[""再任"", ""在任""]"
2,1685,zai4ru4,2,"[""再入"", ""载入""]"
2,1686,zai4san1,2,"[""再三"", ""在三""]"
2,1687,zai4ta1,2,"[""在他"", ""在她""]"
2,1688,zai4wu2,2,"[""再无"", ""在无""]"
2,1689,zai4xian4,2,"[""再现"", ""在线""]"
2,1690,zai4xin1,2,"[""在心"", ""在新""]"
2,1691,zai4ye3,2,"[""再也"", ""在野""]"
2,1692,zai4yi1,2,"[""在一"", ""在伊""]"
2,1693,zai4yi3,2,"[""再以"", ""在以""]"
2,1694,zai4yi4da4li4,2,"[""在义大利"", ""在意大利""]"
2,1695,zai4yu2,2,"[""再于"", ""在于""]"
2,1696,zai4yu3,2,"[""再与"", ""在与""]"
2,1697,zang1,2,"[""臧"", ""赃""]"
2,1698,zao1,2,"[""糟"", ""遭""]"
2,1699,ze2bei4,2,"[""则被"", ""责备""]"
2,1700,ze2shi4,2,"[""则是"", ""泽市""]"
2,1701,ze2zhi3,2,"[""则只"", ""则指""]"
2,1702,zeng1,2,"[""增"", ""憎""]"
2,1703,zeng1zhi2,2,"[""增值"", ""增殖""]"
2,1704,zeng4yu3,2,"[""赠与"", ""赠予""]"
2,1705,zha2,2,"[""札"", ""闸""]"
2,1706,zhai1,2,"[""摘"", ""斋""]"
2,1707,zhan4chang3,2,"[""战场"", ""站场""]"
2,1708,zhan4de,2,"[""战的"", ""站的""]"
2,1709,zhan4di4,2,"[""占地"", ""战地""]"
2,1710,zhan4hou4,2,"[""战后"", ""站后""]"
2,1711,zhan4ji4,2,"[""战绩"", ""战记""]"
2,1712,zhan4qian2,2,"[""战前"", ""站前""]"
2,1713,zhan4shi2,2,"[""战时"", ""站时""]"
2,1714,zhan4wei4,2,"[""站为"", ""站位""]"
2,1715,zhan4you3,2,"[""占有"", ""战友""]"
2,1716,zhang4hao4,2,"[""帐号"", ""账号""]"
2,1717,zhang4hu4,2,"[""帐户"", ""账户""]"
2,1718,zhao4shi4,2,"[""肇事"", ""赵氏""]"
2,1719,zhe4jiang1,2,"[""浙江"", ""这将""]"
2,1720,zhe4shi4ta1,2,"[""这是他"", ""这是她""]"
2,1721,zhe4wei4,2,"[""这为"", ""这位""]"
2,1722,zhen1cha2,2,"[""侦察"", ""侦查""]"
2,1723,zhen1jun1,2,"[""真君"", ""真菌""]"
2,1724,zhen4dang4,2,"[""振荡"", ""震荡""]"
2,1725,zhen4dong4,2,"[""振动"", ""震动""]"
2,1726,zhen4zhong1,2,"[""阵中"", ""震中""]"
2,1727,zheng1qi4,2,"[""蒸气"", ""蒸汽""]"
2,1728,zheng3,2,"[""拯"", ""整""]"
2,1729,zheng4de,2,"[""正的"", ""症的""]"
2,1730,zheng4jian4,2,"[""政见"", ""证件""]"
2,1731,zheng4ming2,2,"[""正名"", ""证明""]"
2,1732,zheng4wei3,2,"[""政委"", ""证伪""]"
2,1733,zheng4wen2,2,"[""正文"", ""郑文""]"
2,1734,zheng4zhi2,2,"[""正值"", ""正直""]"
2,1735,zheng4zhi4,2,"[""政制"", ""政治""]"
2,1736,zheng4zong1,2,"[""政宗"", ""正宗""]"
2,1737,zhi1bu4,2,"[""支部"", ""织布""]"
2,1738,zhi1cheng1,2,"[""之称"", ""支撑""]"
2,1739,zhi1chu1,2,"[""之初"", ""支出""]"
2,1740,zhi1dao4,2,"[""之道"", ""知道""]"
2,1741,zhi1de,2,"[""之的"", ""知的""]"
2,1742,zhi1di4,2,"[""之地"", ""之弟""]"
2,1743,zhi1fu4,2,"[""之父"", ""支付""]"
2,1744,zhi1hou4zai4,2,"[""之后再"", ""之后在""]"
2,1745,zhi1ji1,2,"[""之机"", ""织姬""]"
2,1746,zhi1ji4,2,"[""之计"", ""之际""]"
2,1747,zhi1li3,2,"[""之礼"", ""脂鲤""]"
2,1748,zhi1lu4,2,"[""之路"", ""支路""]"
2,1749,zhi1ming2,2,"[""之名"", ""知名""]"
2,1750,zhi1qing2,2,"[""之情"", ""知情""]"
2,1751,zhi1shi2,2,"[""之时"", ""知识""]"
2,1752,zhi1shou3,2,"[""之手"", ""之首""]"
2,1753,zhi1wei4,2,"[""之为"", ""之位""]"
2,1754,zhi1wu4,2,"[""之物"", ""织物""]"
2,1755,zhi1xian4,2,"[""支线"", ""知县""]"
2,1756,zhi1yu2,2,"[""之于"", ""之余""]"
2,1757,zhi1zhu4,2,"[""之助"", ""支柱""]"
2,1758,zhi1zui4,2,"[""之最"", ""之罪""]"
2,1759,zhi2de,2,"[""值得"", ""值的""]"
2,1760,zhi2guan1,2,"[""直观"", ""职官""]"
2,1761,zhi2li4,2,"[""直立"", ""直隶""]"
2,1762,zhi2wei4,2,"[""值为"", ""职位""]"
2,1763,zhi2wu4,2,"[""植物"", ""职务""]"
2,1764,zhi2ye4,2,"[""执业"", ""职业""]"
2,1765,zhi3ming2,2,"[""指名"", ""指明""]"
2,1766,zhi3shi4,2,"[""只是"", ""指示""]"
2,1767,zhi3yu2,2,"[""只于"", ""止于""]"
2,1768,zhi4bing4,2,"[""治病"", ""致病""]"
2,1769,zhi4cheng2,2,"[""制成"", ""制程""]"
2,1770,zhi4de,2,"[""制的"", ""致的""]"
2,1771,zhi4de2,2,"[""制得"", ""至德""]"
2,1772,zhi4ding4,2,"[""制定"", ""制订""]"
2,1773,zhi4fu4,2,"[""秩父"", ""致富""]"
2,1774,zhi4jin1,2,"[""治今"", ""至今""]"
2,1775,zhi4shi4,2,"[""制式"", ""致仕""]"
2,1776,zhi4xia4,2,"[""治下"", ""至下""]"
2,1777,zhi4xian4,2,"[""制宪"", ""置县""]"
2,1778,zhong1bu4,2,"[""中不"", ""中部""]"
2,1779,zhong1ceng2,2,"[""中层"", ""中曾""]"
2,1780,zhong1chang3,2,"[""中场"", ""终场""]"
2,1781,zhong1cheng2,2,"[""中丞"", ""忠诚""]"
2,1782,zhong1duan4,2,"[""中断"", ""中段""]"
2,1783,zhong1dui4,2,"[""中对"", ""中队""]"
2,1784,zhong1ji2,2,"[""中级"", ""终极""]"
2,1785,zhong1jian1,2,"[""中坚"", ""中间""]"
2,1786,zhong1li4,2,"[""中坜"", ""中立""]"
2,1787,zhong1nian2,2,"[""中年"", ""终年""]"
2,1788,zhong1shi2,2,"[""中时"", ""忠实""]"
2,1789,zhong1shu1,2,"[""中书"", ""中枢""]"
2,1790,zhong1wu3,2,"[""中五"", ""中午""]"
2,1791,zhong1xiao4,2,"[""中校"", ""忠孝""]"
2,1792,zhong1ye3,2,"[""中也"", ""中野""]"
2,1793,zhong1yi1,2,"[""中一"", ""中医""]"
2,1794,zhong1yi4,2,"[""中亦"", ""忠义""]"
2,1795,zhong1you2,2,"[""中游"", ""中由""]"
2,1796,zhong1yu2,2,"[""忠于"", ""终于""]"
2,1797,zhong4zhen4,2,"[""重振"", ""重镇""]"
2,1798,zhong4zhi4,2,"[""重制"", ""重置""]"
2,1799,zhou1de,2,"[""周的"", ""州的""]"
2,1800,zhou1ji4,2,"[""州际"", ""洲际""]"
2,1801,zhou1li3,2,"[""周礼"", ""州里""]"
2,1802,zhou1nei4,2,"[""周内"", ""州内""]"
2,1803,zhou1qu1,2,"[""州区"", ""洲区""]"
2,1804,zhou1shi4,2,"[""周氏"", ""州市""]"
2,1805,zhu1jiang1,2,"[""珠江"", ""诸将""]"
2,1806,zhu1li4ya4,2,"[""朱莉娅"", ""茱莉亚""]"
2,1807,zhu1luo2,2,"[""侏罗"", ""诸罗""]"
2,1808,zhu1ru2,2,"[""侏儒"", ""诸如""]"
2,1809,zhu1shi4,2,"[""朱氏"", ""株式""]"
2,1810,zhu1zi,2,"[""朱子"", ""诸子""]"
2,1811,zhu3pao4,2,"[""主炮"", ""主砲""]"
2,1812,zhu3yi4,2,"[""主义"", ""主意""]"
2,1813,zhu3yin1,2,"[""主因"", ""主音""]"
2,1814,zhu4de,2,"[""住的"", ""著的""]"
2,1815,zhu4fang2,2,"[""住房"", ""驻防""]"
2,1816,zhu4ming2,2,"[""注明"", ""著名""]"
2,1817,zhu4you3,2,"[""住友"", ""著有""]"
2,1818,zhu4zai4,2,"[""住在"", ""驻在""]"
2,1819,zhu4zhong4,2,"[""注重"", ""著重""]"
2,1820,zhuan1,2,"[""专"", ""砖""]"
2,1821,zhuan1shu3,2,"[""专属"", ""专署""]"
2,1822,zhuan1ye4,2,"[""专业"", ""专页""]"
2,1823,zhuan1zhu4,2,"[""专注"", ""专著""]"
2,1824,zhuan3zhe2,2,"[""转折"", ""转辙""]"
2,1825,zhuang1zai4,2,"[""装在"", ""装载""]"
2,1826,zhui1,2,"[""追"", ""锥""]"
2,1827,zi,2,"[""zi"", ""子""]"
2,1828,zi1shi4,2,"[""姿势"", ""滋事""]"
2,1829,zi1zhi4,2,"[""资治"", ""资质""]"
2,1830,zi4hao4,2,"[""字号"", ""自号""]"
2,1831,zi4ji3,2,"[""自己"", ""自给""]"
2,1832,zi4li4,2,"[""自力"", ""自立""]"
2,1833,zi4ren4,2,"[""自任"", ""自认""]"
2,1834,zi4ti3,2,"[""字体"", ""自体""]"
2,1835,zi4wei4,2,"[""自卫"", ""自慰""]"
2,1836,zi4zhi4,2,"[""自制"", ""自治""]"
2,1837,zi4zhuan4,2,"[""自传"", ""自转""]"
2,1838,zong4,2,"[""粽"", ""纵""]"
2,1839,zou1,2,"[""诹"", ""邹""]"
2,1840,zu1jie4,2,"[""租借"", ""租界""]"
2,1841,zu3ge2,2,"[""组阁"", ""阻隔""]"
2,1842,zu3he2,2,"[""组合"", ""组和""]"
2,1843,zu3jian4,2,"[""组件"", ""组建""]"
2,1844,zui4jiu3,2,"[""最久"", ""醉酒""]"
2,1845,zuo2,2,"[""昨"", ""琢""]"
2,1846,zuo3,2,"[""佐"", ""左""]"
2,1847,zuo4biao1,2,"[""坐标"", ""座标""]"
2,1848,zuo4biao1wei4,2,"[""坐标为"", ""座标为""]"
2,1849,zuo4cheng2,2,"[""作成"", ""做成""]"
2,1850,zuo4chu1,2,"[""作出"", ""做出""]"
2,1851,zuo4chu1de,2,"[""作出的"", ""做出的""]"
2,1852,zuo4chu1le,2,"[""作出了"", ""做出了""]"
2,1853,zuo4fa3,2,"[""作法"", ""做法""]"
2,1854,zuo4le,2,"[""作了"", ""做了""]"
2,1855,zuo4luo4yu2,2,"[""坐落于"", ""座落于""]"
2,1856,zuo4luo4zai4,2,"[""坐落在"", ""座落在""]"
2,1857,zuo4wei4,2,"[""做为"", ""座位""]"
2,1858,zuo4zhun3bei4,2,"[""作准备"", ""做准备""]"
3,1,a1bu4,3,"[""阿不"", ""阿布"", ""阿部""]"
3,2,ai1,3,"[""哀"", ""埃"", ""挨""]"
3,3,an1na4,3,"[""安娜"", ""安纳"", ""安那""]"
3,4,an1xi1,3,"[""安息"", ""安溪"", ""安西""]"
3,5,ba3,3,"[""把"", ""钯"", ""靶""]"
3,6,ba3ta1,3,"[""把他"", ""把她"", ""把它""]"
3,7,bai4,3,"[""拜"", ""稗"", ""败""]"
3,8,bang1,3,"[""帮"", ""浜"", ""邦""]"
3,9,bang3,3,"[""榜"", ""绑"", ""膀""]"
3,10,bian3,3,"[""匾"", ""扁"", ""贬""]"
3,11,bo2ke4,3,"[""伯克"", ""博克"", ""博客""]"
3,12,bu3,3,"[""哺"", ""捕"", ""补""]"
3,13,bu4he2,3,"[""不合"", ""不和"", ""部和""]"
3,14,bu4ji2,3,"[""不及"", ""部及"", ""部级""]"
3,15,bu4jue2,3,"[""不决"", ""不绝"", ""不觉""]"
3,16,bu4wei4,3,"[""不为"", ""部为"", ""部位""]"
3,17,bu4yu3,3,"[""不与"", ""不予"", ""部与""]"
3,18,bu4zai4,3,"[""不再"", ""不在"", ""部在""]"
3,19,cai3,3,"[""彩"", ""踩"", ""采""]"
3,20,can2,3,"[""惭"", ""残"", ""蚕""]"
3,21,can4,3,"[""掺"", ""灿"", ""粲""]"
3,22,cao2,3,"[""曹"", ""槽"", ""漕""]"
3,23,ce4shi4,3,"[""侧室"", ""侧式"", ""测试""]"
3,24,cha2,3,"[""察"", ""查"", ""茶""]"
3,25,chan3,3,"[""产"", ""铲"", ""阐""]"
3,26,chang1,3,"[""娼"", ""昌"", ""猖""]"
3,27,chang4,3,"[""倡"", ""唱"", ""畅""]"
3,28,cheng2ji4,3,"[""城际"", ""成绩"", ""承继""]"
3,29,cheng2yuan2,3,"[""乘员"", ""城垣"", ""成员""]"
3,30,chong1,3,"[""充"", ""冲"", ""憧""]"
3,31,chu1shi4,3,"[""出世"", ""出仕"", ""出示""]"
3,32,chuan1,3,"[""川"", ""氚"", ""穿""]"
3,33,chuan2,3,"[""传"", ""椽"", ""船""]"
3,34,cong2,3,"[""丛"", ""从"", ""琮""]"
3,35,cui1,3,"[""催"", ""崔"", ""摧""]"
3,36,da4cheng2,3,"[""大乘"", ""大城"", ""大成""]"
3,37,da4li4,3,"[""大利"", ""大力"", ""大历""]"
3,38,dai3,3,"[""傣"", ""歹"", ""逮""]"
3,39,dan4ta1,3,"[""但他"", ""但她"", ""但它""]"
3,40,deng4,3,"[""凳"", ""瞪"", ""邓""]"
3,41,deshi2,3,"[""的十"", ""的时"", ""的石""]"
3,42,di1,3,"[""低"", ""堤"", ""滴""]"
3,43,di2ka3,3,"[""狄卡"", ""笛卡"", ""迪卡""]"
3,44,di4wei4,3,"[""地为"", ""地位"", ""帝位""]"
3,45,dian3,3,"[""典"", ""点"", ""碘""]"
3,46,dian4ji1,3,"[""奠基"", ""电击"", ""电机""]"
3,47,dong1lin2,3,"[""东临"", ""东林"", ""东邻""]"
